380,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
381,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
382,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
383,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
384,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
385,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
386,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
387,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
388,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
389,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
390,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
391,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
392,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
393,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
394,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
395,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
396,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
397,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
398,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
399,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
400,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
401,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
402,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
403,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
404,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
405,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
406,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
407,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
408,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
409,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
410,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
411,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
412,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
413,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
414,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
415,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.875,0.9934640522875817,0.875,0.875,0.8947368421052632,0.9933993399339934,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967532467532467,0.9230769230769231,0.888888888888889,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9868421052631579,0.959349593495935,0.8823529411764706,0.9316770186335402,0.84,0.9889705882352942,0.9333333333333333,0.8842105263157894,1.0,0.9936305732484076,0.8,0.888888888888889,0.9384615384615385,0.9922178988326849,0.9682539682539683,0.953125,0.8125,0.9869281045751634,0.7647058823529411,0.787878787878788,1.0,0.9966666666666667,0.9565217391304348,0.9777777777777777,0.5,1.0,1.0,0.6666666666666666
